57f7cd54f90a8310f062b0ac,../images/22369/上衣/57f7cd54f90a8310f062b0ac.jpg,#999999,1,0,1,1,0,2
57f7cd55f90a8310f062b0b0,../images/22369/上衣/57f7cd55f90a8310f062b0b0.jpg,#333366,1,3,1,1,0,0
57f7cd3cf90a8310f062b079,../images/22371/上衣/57f7cd3cf90a8310f062b079.jpg,#cccccc,1,1,1,1,0,2
57f7cd3df90a8310f062b07b,../images/22371/上衣/57f7cd3df90a8310f062b07b.jpg,#cccccc,1,0,1,1,0,2
57f7cd1ff90a8310f062b053,../images/24582/上衣/57f7cd1ff90a8310f062b053.jpg,#ffffff,1,0,0,0,1,2
57f7cd03f90a8310f062b036,../images/26630/上衣/57f7cd03f90a8310f062b036.jpg,#cccccc,1,1,1,1,0,2
57f7ccfaf90a8310f062b025,../images/27036/上衣/57f7ccfaf90a8310f062b025.jpg,#333333,1,1,1,1,0,2
57f7ccfaf90a8310f062b026,../images/27036/上衣/57f7ccfaf90a8310f062b026.jpg,#003333,1,0,1,1,0,2
57f7cce4f90a8310f062b004,../images/28490/上衣/57f7cce4f90a8310f062b004.jpg,#333333,1,0,1,1,0,2
57f7ccd8f90a8310f062aff4,../images/29476/上衣/57f7ccd8f90a8310f062aff4.jpg,#333333,1,0,1,1,0,2
57f7cccef90a8310f062afe6,../images/30216/上衣/57f7cccef90a8310f062afe6.jpg,#333333,1,0,1,2,0,2
57f7cccdf90a8310f062afe5,../images/30354/上衣/57f7cccdf90a8310f062afe5.jpg,#333333,1,1,1,1,0,2
57f7ccc6f90a8310f062afd4,../images/31208/上衣/57f7ccc6f90a8310f062afd4.jpg,#333333,1,0,2,1,0,2
57f7cc9bf90a8310f062af95,../images/32560/上衣/57f7cc9bf90a8310f062af95.jpg,#000000,1,1,1,1,0,2
57f7cc9ef90a8310f062af9b,../images/32766/上衣/57f7cc9ef90a8310f062af9b.jpg,#996666,0,0,1,0,0,2
57f7cc9ef90a8310f062af9c,../images/32766/上衣/57f7cc9ef90a8310f062af9c.jpg,#333366,1,1,1,1,0,2
57f7cc9ef90a8310f062af9d,../images/32766/上衣/57f7cc9ef90a8310f062af9d.jpg,#333333,1,0,1,1,2,2
57f7cc56f90a8310f062af0f,../images/33878/上衣/57f7cc56f90a8310f062af0f.jpg,#ffffff,1,0,1,1,0,2
57f7cc57f90a8310f062af13,../images/33878/上衣/57f7cc57f90a8310f062af13.jpg,#333333,1,3,1,1,0,2
57f7cc57f90a8310f062af14,../images/33878/上衣/57f7cc57f90a8310f062af14.jpg,#ffcc66,0,1,0,1,0,2
57f7cc92f90a8310f062af7a,../images/33936/上衣/57f7cc92f90a8310f062af7a.jpg,#999999,1,0,1,1,0,2
57f7cc93f90a8310f062af7b,../images/33936/上衣/57f7cc93f90a8310f062af7b.jpg,#333366,1,1,1,1,0,2
57f7cc92f90a8310f062af76,../images/34016/上衣/57f7cc92f90a8310f062af76.jpg,#ffffff,1,1,2,1,0,0
57f7cc90f90a8310f062af73,../images/34140/上衣/57f7cc90f90a8310f062af73.jpg,#333333,1,1,1,1,0,2
57f7cc90f90a8310f062af73,../images/34140/上衣/57f7cc90f90a8310f062af73.png,#000000,1,1,1,1,0,2
57f7cc80f90a8310f062af58,../images/34216/上衣/57f7cc80f90a8310f062af58.jpg,#333333,1,0,2,1,0,2
57f7cc55f90a8310f062af0c,../images/34642/上衣/57f7cc55f90a8310f062af0c.jpg,#000000,1,0,1,1,0,2
57f7cc86f90a8310f062af63,../images/34676/上衣/57f7cc86f90a8310f062af63.jpg,#333333,1,1,1,1,0,2
57f7cc87f90a8310f062af66,../images/34676/上衣/57f7cc87f90a8310f062af66.jpg,#333333,1,1,1,1,0,0
57f7cc89f90a8310f062af69,../images/34690/上衣/57f7cc89f90a8310f062af69.jpg,#333333,1,0,1,1,0,2
57f7cc89f90a8310f062af6b,../images/34690/上衣/57f7cc89f90a8310f062af6b.jpg,#333333,1,0,2,1,0,2
57f7cc63f90a8310f062af23,../images/34798/上衣/57f7cc63f90a8310f062af23.jpg,#333333,1,1,2,0,0,2
57f7cc56f90a8310f062af0d,../images/34926/上衣/57f7cc56f90a8310f062af0d.jpg,#ffffff,1,0,1,1,0,2
57f7cc5ff90a8310f062af17,../images/35080/上衣/57f7cc5ff90a8310f062af17.jpg,#333333,1,0,1,1,0,2
57f7cc4af90a8310f062aef8,../images/35358/上衣/57f7cc4af90a8310f062aef8.jpg,#333333,1,1,2,1,0,2
57f7cc4af90a8310f062aefb,../images/35358/上衣/57f7cc4af90a8310f062aefb.jpg,#333333,1,1,1,1,0,2
57f7cc42f90a8310f062aee7,../images/35362/上衣/57f7cc42f90a8310f062aee7.jpg,#000000,1,0,1,1,0,2
57f7cc60f90a8310f062af1a,../images/35458/上衣/57f7cc60f90a8310f062af1a.jpg,#333333,1,1,1,1,0,2
57f7cc60f90a8310f062af1b,../images/35686/上衣/57f7cc60f90a8310f062af1b.jpg,#cc0033,0,1,1,1,0,2
57f7cc64f90a8310f062af27,../images/35686/上衣/57f7cc64f90a8310f062af27.jpg,#ffffff,1,0,1,1,0,2
57f7cc60f90a8310f062af1d,../images/35708/上衣/57f7cc60f90a8310f062af1d.jpg,#333333,1,0,1,0,0,2
57f7cc61f90a8310f062af1f,../images/35708/上衣/57f7cc61f90a8310f062af1f.jpg,#ffffff,1,0,1,1,0,2
57f7cc6af90a8310f062af31,../images/35788/上衣/57f7cc6af90a8310f062af31.jpg,#333333,1,1,1,1,0,2
57f7cc4af90a8310f062aefa,../images/35820/上衣/57f7cc4af90a8310f062aefa.jpg,#ffffcc,0,0,1,1,0,2
57f7cc48f90a8310f062aef3,../images/36130/上衣/57f7cc48f90a8310f062aef3.jpg,#333333,1,0,1,1,0,2
57f7cc37f90a8310f062aec9,../images/36246/上衣/57f7cc37f90a8310f062aec9.jpg,#666666,1,0,1,1,0,2
57f7cc37f90a8310f062aecb,../images/36246/上衣/57f7cc37f90a8310f062aecb.jpg,#333333,1,1,1,1,0,2
57f7cb4bf90a8310f062ac6d,../images/36472/上衣/57f7cb4bf90a8310f062ac6d.jpg,#333333,1,2,1,1,0,2
57f7cc35f90a8310f062aec3,../images/36676/上衣/57f7cc35f90a8310f062aec3.jpg,#333333,1,1,1,1,0,2
57f7cc36f90a8310f062aec4,../images/36676/上衣/57f7cc36f90a8310f062aec4.jpg,#333333,1,1,1,1,0,2
57f7cc36f90a8310f062aec5,../images/36676/上衣/57f7cc36f90a8310f062aec5.jpg,#666666,1,0,2,1,0,2
57f7cc36f90a8310f062aec7,../images/36676/上衣/57f7cc36f90a8310f062aec7.jpg,#333366,1,0,2,1,0,2
57f7cc37f90a8310f062aec8,../images/36676/上衣/57f7cc37f90a8310f062aec8.jpg,#ccffff,1,0,1,1,0,2
57f7cc37f90a8310f062aecc,../images/36676/上衣/57f7cc37f90a8310f062aecc.jpg,#333333,1,0,2,0,0,0
57f7cc37f90a8310f062aecd,../images/36676/上衣/57f7cc37f90a8310f062aecd.jpg,#666666,1,0,1,1,0,2
57f7cc39f90a8310f062aed0,../images/36676/上衣/57f7cc39f90a8310f062aed0.jpg,#333333,1,0,2,1,0,2
57f7cc39f90a8310f062aed2,../images/36676/上衣/57f7cc39f90a8310f062aed2.jpg,#333333,1,0,2,1,0,2
57f7cc35f90a8310f062aebf,../images/36766/上衣/57f7cc35f90a8310f062aebf.jpg,#000000,1,0,1,0,0,0
57f7cbecf90a8310f062ae15,../images/36794/上衣/57f7cbecf90a8310f062ae15.jpg,#cccccc,1,1,1,1,0,2
57f7cc32f90a8310f062aeb9,../images/36798/上衣/57f7cc32f90a8310f062aeb9.jpg,#333333,1,1,1,1,0,2
57f7cc42f90a8310f062aee8,../images/36874/上衣/57f7cc42f90a8310f062aee8.jpg,#333333,1,1,1,1,0,0
57f7cc44f90a8310f062aeed,../images/36874/上衣/57f7cc44f90a8310f062aeed.jpg,#999999,1,1,1,1,0,2
57f7cc3df90a8310f062aed8,../images/36976/上衣/57f7cc3df90a8310f062aed8.jpg,#333333,1,0,1,1,0,2
57f7cc2af90a8310f062ae9e,../images/37162/上衣/57f7cc2af90a8310f062ae9e.jpg,#333333,1,0,2,1,0,2
57f7cc2bf90a8310f062aea4,../images/37178/上衣/57f7cc2bf90a8310f062aea4.jpg,#333333,1,0,1,1,0,1
57f7cc2bf90a8310f062aea5,../images/37178/上衣/57f7cc2bf90a8310f062aea5.jpg,#666666,1,3,1,1,0,2
57f7cc2bf90a8310f062aea7,../images/37178/上衣/57f7cc2bf90a8310f062aea7.jpg,#333333,1,3,1,2,0,1
57f7cbebf90a8310f062ae0e,../images/37280/上衣/57f7cbebf90a8310f062ae0e.jpg,#000000,1,1,1,1,0,2
57f7cc2df90a8310f062aeaf,../images/37516/上衣/57f7cc2df90a8310f062aeaf.jpg,#cccc99,0,2,0,1,0,2
57f7cc2ef90a8310f062aeb2,../images/37516/上衣/57f7cc2ef90a8310f062aeb2.jpg,#333333,1,1,1,1,0,2
57f7cc2af90a8310f062aea0,../images/37520/上衣/57f7cc2af90a8310f062aea0.jpg,#333333,1,0,1,1,0,2
57f7cc2bf90a8310f062aea1,../images/37520/上衣/57f7cc2bf90a8310f062aea1.jpg,#000000,1,1,1,1,0,0
57f7cbfcf90a8310f062ae31,../images/37522/上衣/57f7cbfcf90a8310f062ae31.jpg,#333333,1,1,0,1,0,2
57f7cbfdf90a8310f062ae34,../images/37522/上衣/57f7cbfdf90a8310f062ae34.jpg,#333333,1,1,0,1,1,2
57f7cc12f90a8310f062ae67,../images/37570/上衣/57f7cc12f90a8310f062ae67.jpg,#333366,1,0,1,1,0,2
57f7cbfef90a8310f062ae37,../images/37638/上衣/57f7cbfef90a8310f062ae37.jpg,#333333,1,1,1,1,0,2
57f7cbfff90a8310f062ae3a,../images/37638/上衣/57f7cbfff90a8310f062ae3a.jpg,#333333,1,1,1,1,1,2
57f7cc19f90a8310f062ae76,../images/37672/上衣/57f7cc19f90a8310f062ae76.jpg,#cccccc,1,0,1,1,0,2
57f7cc19f90a8310f062ae77,../images/37672/上衣/57f7cc19f90a8310f062ae77.jpg,#666666,1,3,1,1,0,0
57f7cc1bf90a8310f062ae81,../images/37672/上衣/57f7cc1bf90a8310f062ae81.jpg,#666666,1,1,1,1,0,2
57f7cc1df90a8310f062ae86,../images/37718/上衣/57f7cc1df90a8310f062ae86.jpg,#ffffff,1,1,1,1,0,2
57f7cc1ef90a8310f062ae89,../images/37718/上衣/57f7cc1ef90a8310f062ae89.jpg,#333333,1,0,2,1,0,2
57f7cc0bf90a8310f062ae5a,../images/37888/上衣/57f7cc0bf90a8310f062ae5a.jpg,#cccccc,1,2,1,0,0,2
57f7cc19f90a8310f062ae74,../images/37912/上衣/57f7cc19f90a8310f062ae74.jpg,#333333,1,0,1,1,0,2
57f7cc0ff90a8310f062ae60,../images/37918/上衣/57f7cc0ff90a8310f062ae60.jpg,#cccccc,1,1,1,1,0,2
57f7cc0ff90a8310f062ae62,../images/37918/上衣/57f7cc0ff90a8310f062ae62.jpg,#cccccc,1,0,1,1,0,2
57f7cc1ff90a8310f062ae8d,../images/37944/上衣/57f7cc1ff90a8310f062ae8d.jpg,#000000,1,1,1,1,0,2
57f7cc0ff90a8310f062ae5f,../images/38462/上衣/57f7cc0ff90a8310f062ae5f.jpg,#ffffff,1,2,0,1,0,2
57f7cb4cf90a8310f062ac71,../images/38490/上衣/57f7cb4cf90a8310f062ac71.jpg,#333333,1,0,1,1,0,2
57f7cbe3f90a8310f062adf6,../images/38518/上衣/57f7cbe3f90a8310f062adf6.jpg,#999966,0,0,1,1,0,2
57f7cbf4f90a8310f062ae1f,../images/38806/上衣/57f7cbf4f90a8310f062ae1f.jpg,#000000,1,1,1,1,0,2
57f7cbf4f90a8310f062ae22,../images/38806/上衣/57f7cbf4f90a8310f062ae22.jpg,#333333,1,1,1,1,1,2
57f7cbf5f90a8310f062ae27,../images/38806/上衣/57f7cbf5f90a8310f062ae27.jpg,#333333,1,1,1,1,0,0
57f7cc01f90a8310f062ae42,../images/38898/上衣/57f7cc01f90a8310f062ae42.jpg,#333333,1,0,1,1,0,2
57f7cc02f90a8310f062ae44,../images/38898/上衣/57f7cc02f90a8310f062ae44.jpg,#333333,1,0,1,1,0,2
57f7cc02f90a8310f062ae45,../images/38898/上衣/57f7cc02f90a8310f062ae45.jpg,#333333,1,1,1,1,0,2
57f7cbfaf90a8310f062ae2c,../images/38904/上衣/57f7cbfaf90a8310f062ae2c.jpg,#333333,1,3,0,1,2,2
57f7cbf5f90a8310f062ae24,../images/38942/上衣/57f7cbf5f90a8310f062ae24.jpg,#666666,1,1,1,1,0,0
57f7cb99f90a8310f062ad65,../images/39142/上衣/57f7cb99f90a8310f062ad65.jpg,#333333,1,1,0,1,1,2
57f7cb9cf90a8310f062ad6f,../images/39142/上衣/57f7cb9cf90a8310f062ad6f.jpg,#333366,1,0,1,1,0,2
57f7cbe5f90a8310f062adfe,../images/39160/上衣/57f7cbe5f90a8310f062adfe.jpg,#333333,1,0,1,1,0,2
57f7cbe3f90a8310f062adf3,../images/39388/上衣/57f7cbe3f90a8310f062adf3.jpg,#666633,0,0,2,0,0,0
57f7cbebf90a8310f062ae10,../images/39418/上衣/57f7cbebf90a8310f062ae10.jpg,#ffffff,1,1,0,1,0,2
57f7cbe7f90a8310f062ae08,../images/39472/上衣/57f7cbe7f90a8310f062ae08.jpg,#ffffff,1,0,1,1,0,2
57f7cbdaf90a8310f062ade2,../images/39570/上衣/57f7cbdaf90a8310f062ade2.jpg,#666666,1,1,1,1,1,2
57f7cbdbf90a8310f062ade4,../images/39686/上衣/57f7cbdbf90a8310f062ade4.jpg,#000000,1,0,1,1,0,2
57f7cbd9f90a8310f062ade0,../images/39708/上衣/57f7cbd9f90a8310f062ade0.jpg,#000000,1,1,1,1,0,2
57f7cbd2f90a8310f062add4,../images/39886/上衣/57f7cbd2f90a8310f062add4.jpg,#ffffff,1,1,1,1,0,2
57f7cbc2f90a8310f062adc0,../images/39922/上衣/57f7cbc2f90a8310f062adc0.jpg,#333333,1,1,1,1,0,2
57f7cbd9f90a8310f062addc,../images/39944/上衣/57f7cbd9f90a8310f062addc.jpg,#666666,1,1,1,1,0,2
57f7cbe0f90a8310f062adee,../images/40024/上衣/57f7cbe0f90a8310f062adee.jpg,#ffffff,1,1,1,1,0,2
57f7cbe0f90a8310f062adef,../images/40024/上衣/57f7cbe0f90a8310f062adef.jpg,#333333,1,0,1,1,0,2
57f7cbc5f90a8310f062adcb,../images/40030/上衣/57f7cbc5f90a8310f062adcb.jpg,#666666,1,0,2,1,0,2
57f7cbdbf90a8310f062ade7,../images/40058/上衣/57f7cbdbf90a8310f062ade7.jpg,#cccccc,1,1,1,1,0,2
57f7cbbdf90a8310f062adaf,../images/40158/上衣/57f7cbbdf90a8310f062adaf.jpg,#333333,1,1,1,1,0,2
57f7cbc6f90a8310f062adcf,../images/40318/上衣/57f7cbc6f90a8310f062adcf.jpg,#cccccc,1,0,1,1,0,2
57f7cbb2f90a8310f062ad9a,../images/40832/上衣/57f7cbb2f90a8310f062ad9a.jpg,#333333,1,0,1,1,0,2
57f7cbabf90a8310f062ad90,../images/41020/上衣/57f7cbabf90a8310f062ad90.jpg,#000033,1,3,1,1,0,2
57f7cba7f90a8310f062ad8a,../images/41154/上衣/57f7cba7f90a8310f062ad8a.jpg,#666699,1,3,1,1,0,2
57f7cb89f90a8310f062ad34,../images/41376/上衣/57f7cb89f90a8310f062ad34.jpg,#ffcccc,0,0,0,0,0,0
57f7cb89f90a8310f062ad38,../images/41376/上衣/57f7cb89f90a8310f062ad38.jpg,#333333,1,2,1,1,0,2
57f7cb8af90a8310f062ad39,../images/41376/上衣/57f7cb8af90a8310f062ad39.jpg,#ccccff,1,0,1,1,0,2
57f7cba3f90a8310f062ad7e,../images/41448/上衣/57f7cba3f90a8310f062ad7e.jpg,#333333,1,1,1,1,1,2
57f7cba3f90a8310f062ad7f,../images/41448/上衣/57f7cba3f90a8310f062ad7f.jpg,#006699,1,2,1,1,0,2
57f7cba3f90a8310f062ad81,../images/41448/上衣/57f7cba3f90a8310f062ad81.jpg,#9999cc,1,0,0,1,0,2
57f7cba4f90a8310f062ad84,../images/41448/上衣/57f7cba4f90a8310f062ad84.jpg,#333333,1,0,0,1,1,2
57f7cba4f90a8310f062ad86,../images/41448/上衣/57f7cba4f90a8310f062ad86.jpg,#666699,1,0,1,1,0,2
57f7cb9ff90a8310f062ad77,../images/41528/上衣/57f7cb9ff90a8310f062ad77.jpg,#333333,1,0,1,1,1,2
57f7cb99f90a8310f062ad67,../images/41704/上衣/57f7cb99f90a8310f062ad67.jpg,#333333,1,1,1,1,1,2
57f7cb9bf90a8310f062ad6d,../images/41704/上衣/57f7cb9bf90a8310f062ad6d.jpg,#333333,1,1,1,1,0,2
57f7cb8ff90a8310f062ad48,../images/41872/上衣/57f7cb8ff90a8310f062ad48.jpg,#333333,1,0,1,1,0,2
57f7cb92f90a8310f062ad54,../images/41882/上衣/57f7cb92f90a8310f062ad54.jpg,#333333,1,0,0,1,1,2
57f7cb90f90a8310f062ad4f,../images/41952/上衣/57f7cb90f90a8310f062ad4f.jpg,#333333,1,1,1,1,0,2
57f7cb90f90a8310f062ad4c,../images/41986/上衣/57f7cb90f90a8310f062ad4c.jpg,#333333,1,3,1,1,0,2
57f7cb91f90a8310f062ad51,../images/41986/上衣/57f7cb91f90a8310f062ad51.jpg,#333333,1,1,0,1,1,2
57f7cb7ef90a8310f062ad0d,../images/42056/上衣/57f7cb7ef90a8310f062ad0d.jpg,#cc9966,0,1,1,1,1,2
57f7cb88f90a8310f062ad33,../images/42120/上衣/57f7cb88f90a8310f062ad33.jpg,#333333,1,1,1,1,0,2
57f7cb80f90a8310f062ad13,../images/42262/上衣/57f7cb80f90a8310f062ad13.jpg,#333366,1,0,1,1,0,2
57f7cb82f90a8310f062ad1a,../images/42412/上衣/57f7cb82f90a8310f062ad1a.jpg,#333333,1,2,1,1,0,2
57f7cb84f90a8310f062ad21,../images/42500/上衣/57f7cb84f90a8310f062ad21.jpg,#cccccc,1,0,1,1,0,2
57f7cb84f90a8310f062ad23,../images/42500/上衣/57f7cb84f90a8310f062ad23.jpg,#ffffff,1,0,0,1,1,2
57f7cb85f90a8310f062ad27,../images/42500/上衣/57f7cb85f90a8310f062ad27.jpg,#663333,0,3,1,1,0,2
57f7cb85f90a8310f062ad2c,../images/42500/上衣/57f7cb85f90a8310f062ad2c.jpg,#333333,1,0,0,0,0,2
57f7cb86f90a8310f062ad2d,../images/42500/上衣/57f7cb86f90a8310f062ad2d.jpg,#ffffff,1,0,1,0,0,0
57f7cb82f90a8310f062ad19,../images/42520/上衣/57f7cb82f90a8310f062ad19.jpg,#333333,1,1,1,1,0,2
57f7cb7ff90a8310f062ad11,../images/42608/上衣/57f7cb7ff90a8310f062ad11.jpg,#333333,1,1,1,1,0,2
57f7cb7ff90a8310f062ad0f,../images/42618/上衣/57f7cb7ff90a8310f062ad0f.jpg,#333333,1,1,1,1,0,0
57f7cb80f90a8310f062ad14,../images/42824/上衣/57f7cb80f90a8310f062ad14.jpg,#cccccc,1,1,1,1,0,2
57f7cb7bf90a8310f062ad02,../images/43004/上衣/57f7cb7bf90a8310f062ad02.jpg,#ffffff,1,1,0,1,1,2
57f7cb7bf90a8310f062ad03,../images/43004/上衣/57f7cb7bf90a8310f062ad03.jpg,#ccccff,1,1,0,1,1,2
57f7cb7bf90a8310f062ad04,../images/43004/上衣/57f7cb7bf90a8310f062ad04.jpg,#ffffff,1,1,0,1,1,2
57f7cb7af90a8310f062acfc,../images/43086/上衣/57f7cb7af90a8310f062acfc.jpg,#ffffff,1,1,0,1,1,2
57f7cb6cf90a8310f062acd7,../images/43124/上衣/57f7cb6cf90a8310f062acd7.jpg,#333333,1,1,0,1,1,2
57f7cb72f90a8310f062aceb,../images/43178/上衣/57f7cb72f90a8310f062aceb.jpg,#333366,1,1,1,1,0,2
57f7cb73f90a8310f062acec,../images/43372/上衣/57f7cb73f90a8310f062acec.jpg,#333366,1,0,1,0,0,2
57f7cb66f90a8310f062acca,../images/43586/上衣/57f7cb66f90a8310f062acca.jpg,#333333,1,1,1,1,1,2
57f7cb68f90a8310f062acce,../images/43602/上衣/57f7cb68f90a8310f062acce.jpg,#ffffff,1,0,1,1,1,2
57f7cb62f90a8310f062acc0,../images/43756/上衣/57f7cb62f90a8310f062acc0.jpg,#666633,0,1,1,1,0,2
57f7cb5af90a8310f062aca2,../images/44018/上衣/57f7cb5af90a8310f062aca2.jpg,#ffffff,1,1,1,1,1,2
57f7cb5ff90a8310f062acb5,../images/44044/上衣/57f7cb5ff90a8310f062acb5.jpg,#660000,0,0,1,1,0,2
57f7cb66f90a8310f062acc8,../images/44056/上衣/57f7cb66f90a8310f062acc8.jpg,#333333,1,0,0,1,1,2
57f7cb61f90a8310f062acbc,../images/44102/上衣/57f7cb61f90a8310f062acbc.jpg,#333333,1,1,0,1,0,2
57f7cb5df90a8310f062acae,../images/44116/上衣/57f7cb5df90a8310f062acae.jpg,#333333,1,1,0,1,1,2
57f7cb5bf90a8310f062aca9,../images/44204/上衣/57f7cb5bf90a8310f062aca9.jpg,#cccccc,1,1,0,1,1,2
57f7cb5cf90a8310f062acab,../images/44204/上衣/57f7cb5cf90a8310f062acab.jpg,#333333,1,1,1,1,0,2
57f7cb5ff90a8310f062acb6,../images/44366/上衣/57f7cb5ff90a8310f062acb6.jpg,#333333,1,0,2,1,0,2
57f7cb60f90a8310f062acba,../images/44366/上衣/57f7cb60f90a8310f062acba.jpg,#ffffff,1,0,0,1,1,2
57f7cb61f90a8310f062acbd,../images/44366/上衣/57f7cb61f90a8310f062acbd.jpg,#ffffff,1,1,0,1,1,2
57f7cb62f90a8310f062acbf,../images/44366/上衣/57f7cb62f90a8310f062acbf.jpg,#ffffff,1,1,1,1,1,2
57f7cb57f90a8310f062ac98,../images/44502/上衣/57f7cb57f90a8310f062ac98.jpg,#cccccc,1,2,0,1,0,2
57f7cb56f90a8310f062ac94,../images/44510/上衣/57f7cb56f90a8310f062ac94.jpg,#ffffff,1,1,0,1,1,2
57f7cb56f90a8310f062ac96,../images/44510/上衣/57f7cb56f90a8310f062ac96.jpg,#ffffff,1,3,1,1,0,2
57f7cb58f90a8310f062ac9c,../images/44536/上衣/57f7cb58f90a8310f062ac9c.jpg,#333333,1,0,1,1,0,2
57f7cb58f90a8310f062ac9f,../images/44536/上衣/57f7cb58f90a8310f062ac9f.jpg,#ffcccc,0,0,1,0,0,2
57f7cb53f90a8310f062ac86,../images/44550/上衣/57f7cb53f90a8310f062ac86.jpg,#ffffff,1,1,0,1,1,2
57f7cb53f90a8310f062ac88,../images/44550/上衣/57f7cb53f90a8310f062ac88.jpg,#66ccff,1,1,0,1,1,2
57f7cb58f90a8310f062aca0,../images/44622/上衣/57f7cb58f90a8310f062aca0.jpg,#333333,1,0,1,1,0,2
57f7cb52f90a8310f062ac84,../images/44817/上衣/57f7cb52f90a8310f062ac84.jpg,#ffffff,1,1,1,1,0,2
57f7cb53f90a8310f062ac89,../images/44817/上衣/57f7cb53f90a8310f062ac89.jpg,#ffffff,1,3,0,1,1,2
57f7cb54f90a8310f062ac8c,../images/44865/上衣/57f7cb54f90a8310f062ac8c.jpg,#333366,1,1,0,1,1,2
57f7cb54f90a8310f062ac8d,../images/44865/上衣/57f7cb54f90a8310f062ac8d.jpg,#333333,1,1,0,1,1,2
57f7cb54f90a8310f062ac8e,../images/44865/上衣/57f7cb54f90a8310f062ac8e.jpg,#333333,1,0,0,1,1,2
57f7cb55f90a8310f062ac91,../images/44865/上衣/57f7cb55f90a8310f062ac91.jpg,#333333,1,1,0,1,1,2
57f7cb4ef90a8310f062ac76,../images/44985/上衣/57f7cb4ef90a8310f062ac76.jpg,#cccccc,1,0,1,1,4,1
57f7cb4cf90a8310f062ac6f,../images/44987/上衣/57f7cb4cf90a8310f062ac6f.jpg,#333333,1,0,1,1,0,2
57f7cb4ff90a8310f062ac7d,../images/45085/上衣/57f7cb4ff90a8310f062ac7d.jpg,#ffffff,1,0,1,1,0,2
57f7cb4ff90a8310f062ac7f,../images/45085/上衣/57f7cb4ff90a8310f062ac7f.jpg,#333333,1,1,1,1,1,2
57f7cb44f90a8310f062ac56,../images/45283/上衣/57f7cb44f90a8310f062ac56.jpg,#333333,1,1,0,1,1,2
57f7cb45f90a8310f062ac57,../images/45301/上衣/57f7cb45f90a8310f062ac57.jpg,#333333,1,1,1,1,1,2
57f7cb41f90a8310f062ac50,../images/45317/上衣/57f7cb41f90a8310f062ac50.jpg,#333333,1,2,1,1,0,2
